Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,10,A MUST SEE,xzqdrjk,n/a,16/08/2025,"Humans and other animals is a powerful documentary that explores the idea that we are not so different from our nonhuman animal kin. It reinforces that we have a duty to protect them, respect them, and embrace our similarities. The director takes us on a journey that gives mindblowing evidence that humans and nonhuman animals have more in common than previously explored or even documented. There are many informative interviews with experts in animal behavior and advocates. This documentary is really well done and will appeal to vegans, non vegans and anyone in between. This is definitely a must see!",False
2,10,Thought-Provoking and Entertaining,alysounmahoney,n/a,16/08/2025,"Humans And Other Animals delivers a unique mix of documentary, action thriller, and even comedic elements that make the film both thought-provoking and entertaining. The film interweaves global land and sea expeditions to the habitats of endangered species; conversations with leading scientists, philosophers, and legal experts; undercover investigative footage that is powerful but never graphic; endearing clips of animals at play; amusing person-on-the-street interviews; and more.I'm a longtime animal advocate, and this film is helping some of my friends and family to better understand why. It is also showing them how to take their own steps to save and improve the lives of other species.Disclaimer: I donated to the film's production.",False
3,10,Riveting and Thought-Provoking,alkac,n/a,16/08/2025,"""Humans and Other Animals"" is a thought-provoking exploration of our relationship with other species, set within a larger context of justice and fairness. The filmmaker skillfully weaves together interviews with philosophers, psychologists, scientists, activists, and anthropologists, creating a tour de force of documentary filmmaking. While the scenes depicting our mistreatment of animals are mercifully brief, they are profoundly impactful. Despite the weighty and often harrowing subject matter, the film is infused with moments of humor and intrigue, making it an engaging and enlightening watch.",False
4,10,Informative and Hilarious,jfreedlander,n/a,16/08/2025,"Mark has such an incredible way of teaching and making you think while simultaneously making you LOL. This film was incredibly thought provoking, moving, educational, and had me laughing out loud on multiple occasions. After viewing, I thought about non-human animals in an entirely new way and am so glad I was able to watch this film and learn from Mark. Throughout the film, I enjoyed seeing Mark talk to ordinary people about their perspectives and also sharing his two cents in return. He does so in an amusing way that is endearing while still being educational. I can't wait to see what Mark does next!",False
5,10,Must watch!,hyoung-00515,n/a,16/08/2025,"This documentary is so thoughtfully done approaching the topic of speciesism from multiple angles (science, psychology, philosophy, history etc) that really tells such a thought provoking story. Mark also creatively made this exploration of this serious topic quite an amusing journey at times with moments I laughed which helped especially as there is some content with animals that is upsetting (but essential) to witness. It was exciting to tag along as the viewer as he went around the world and I was really impressed with variety of interviewees including some very acclaimed individuals. I encourage everyone to watch this extremely well thought out and articulate film on such an important topic about the way we see the world, us and animals.",False
6,10,Powerful,jessica-19068,n/a,16/08/2025,"This movie had me riveted from start to finish. I saw it at the premiere in NYC and was so glad I chose to go. A fascinating exploration of how much humans underestimate the emotional lives of other species, all the while managing to be entertaining, despite the weighty and serious topic. I also appreciated that the director kept the scenes of human abuse toward animals to the bare minimum required to get the point across. I hope that it takes off and word gets out so that everyone starts waking up to the rich world of nonhuman animals all around us and abandons the human tendency of anthropocentric myopia that hurts everyone around us and us as well! A must see.",False
7,10,One of the most thought provoking films of this decade.,jonrosenberry,n/a,16/08/2025,"This is one of the most thought-provoking films I've ever seen. For those curious philosophy, history, or animal intelligence, I would consider this a must-see. Mark Devries, the protagonist, goes all in on an adventure of discovery. As he travels around the world, he interviews experts in animal sciences, evolution, and philosophy. On top of that, there are some very clever forms of investigation to see inside factory farms.For some more specific, nitty-gritty points:The addition of the 3D and 2D animations are very helpful for visualization.Although there are so many wonderful interview sound bites gracefully woven together, at times I felt like there were too many different interview subjects, and I didn't get a chance to bond with any of them.It is a delicate balance when deciding whether to show more information or more story arc and character development. This film leans a little bit more on information, but overall, delivers on both. However, I personally would have liked to feel a little bit more character development and story arc with Mark as the protagonist.",False
8,10,"Stunning investigative journalism, thought provoking, gripping documentary",gthrvz,n/a,16/08/2025,"Humans and Other Animals is a fascinating, thought provoking examination of the close similarities between humans and so many animal species and a consideration of the way we treat our evolutionary cousins. Who ever knew that prairie dogs have a complex language that they use to communicate with each other?This film mixes philosophy, fearless investigations, and stunning nature footage. Mark Devries is simply one of the most fearless, cunning, and inquisitive investigators in the world. Whether it's exploring Neanderthal caves in Gibraltar, or bonobos in war torn Congo, Mark will go anywhere and do anything to get to the truth. The footage Mark captured is incredible and this alone makes this a must watch.His investigations of the agricultural industry are ingenious and determined, and Mark's combination of fearlessness and aw shucks guile is a wonder to behold. There is gripping tension during the filming of these investigations as Mark takes risk after risk to get inside the barriers Big Ag has erected to shield the public from the gruesome realities inside their facilities. Mark risks serious consequences from serious people and even receives a call from the FBI during filming. Nothing will stop this intrepid investigator from obtaining revelatory footage.There's something for everyone in this film, and it will make you think very deeply about human vs. Animal consciousness and the justifications we make to support a factory system that treats animals brutally from captivity to slaughter. The footage is not so graphic as to make this a difficult watch, it's just fascinating and you'll be stunned by the way Mark obtains the videos he presents. 5 stars, must watch, filled with knowledge, intriguing questions, and the dramatic tension of gritty investigative work. Highly recommended.",False
9,10,Brilliant!,ErnestoGS,n/a,16/08/2025,"Finally a documentary that puts on the table philosophical questions, science and historical evidence about the differences between humans and animals. It dissolves the line that separates both as beings. This is done in an entertaining and thought-provoking way (à la Mark Devries).Humans and Other Animals covers some of the topics from his previous film Speciesism and goes far beyond.If you want to deepen your understanding of humans as another species of animal, please watch this film. If you want to shift someone else's mindset about animals and humans in this world, ask them to watch this film. Brilliant!",False
10,10,Animal ethics made simple!,clairer-88379,n/a,16/08/2025,"Are humans more important than animals?Do humans ""own"" animals?Are animals capable of suffering?Mark Devries takes you through a philosophical journey about our connection to animals in 'Humans and Other Animals.'Mark leaves no stone unturned answering the most difficult ethical questions about our relationship with animals through an unbiased and scientific lens.Despite its deep arguments, this is the most easy-to-understand intro to animal rights I've ever seen (and I've heard similar feedback from other viewers).I find it difficult to believe anyone could see this documentary and think about animals the same way they did before watching it.",False
11,10,A movie about speciesism that is actually pretty funny,constance231,n/a,16/08/2025,"I saw this documentary during the SF premiere. It manages to present a niche philosophical concept, speciesism, in a way that is very relatable and at times even pretty funny. There is an all star case of interviewees including Peter Singer, Jane Goodall, Will MacAskill, and too many others to be able to name. There's also adventure and sneaky investigations with robots involved!It will be my go to movie to recommend to others who are curious about the ethical relationship between human and other animals. It asks some pretty uncomfortable questions about the current status of animals in our society/economy without sounding preachy about veganism.",False
12,10,Hell yes',rhenders-98262,n/a,16/08/2025,"Great film, I loved the premise. So much fun to watch this guy just walk into places and see what happens next. The truck bugging scene was especially great, can't believe he pulled that off.Director breaks down an ethical argument in black and white terms without being closed off to either point of view, which makes this so effective. He puts it all in front of your face and then turns the camera on people on the street and just lets them talk about these ideas. You can tell that some of them had never even considered the question in the slightest.This movie should be required viewing for anyone who cares about the future of our planet. Well done!",False
13,10,Making the case for universal compassion,racheltine,n/a,16/08/2025,"Humans and Other Animals is a thoughtful, funny, and moving film that examines many things humans have in common with other animals, and also many ways in which our species severely harms other animals. Full of non-graphic, often humorous behind the scenes investigations and expert interviews, this film helps to shine a light on how and why humans take advantage of the world around us, and why it is more ethical and advantageous to instead nourish and protect all animals from cruelty and harm. And every time we share this movie with the people we care about, we have an opportunity to help the world become a little more compassionate, to all animals.",False
14,10,Truly Thought-Provoking,trey-trentin-morrow,n/a,16/08/2025,"Humans and Other Animals is one of the most thought-provoking films I have seen in the last several years.The film takes you on an incredible journey that opens new doors to how we think about animals accompanied by compelling footage, academic reasoning, and powerful anecdotes.This is a film that has the potential to forever change how you see the world and its inhabitants.The filmmaker and main character of the documentary, Mark, is incredibly brave, philosophical, and overall entertaining throughout the entirety of the film.Humans and Other Animals as an absolute must-see that I would recommend to everyone.",False
