Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,6,"Enjoyable, but a running a bit on auto-pilot...",paul_m_haakonsen,n/a,17/08/2025,"Well, I did enjoy the previous shows from Taylor Tomlinson, so when I stumbled upon this 2024 comedy special on Netflix, while browsing through the contents, of course I had to watch it. I didn't know that she had a new show out, but then again I don't really keep up with what she is doing.Now, the good news is that if you enjoyed the previous two shows from Taylor Tomlinson, then you will definitely also enjoy this 2024 show. You know what you are getting and she does deliver. And yeah, I definitely was adequately entertained by this 66 minute long comedy special, no doubt about that. The bad news is that as a comedian, she isn't really progressing or evolving, it feels very much like the shows that came before this.Again, as with the previous shows, Taylor Tomlinson feels naturally at home on the scene and she has a good charisma and carries the show with grace. And her interaction with the audience is good.Something that I didn't like about this 2024 show was how much she talked about her career and her Netflix specials, it felt a bit pompous and as if she was rather full of herself. You're on Netflix, yeah, we get it. We are watching you there already...I was genuinely entertained by ""Taylor Tomlinson: Have It All"" and it is well-worth sitting down to watch and enjoy, whether or not you have seen the previous shows.My rating of ""Taylor Tomlinson: Have It All"" lands on a six out of ten stars.",False
2,6,"Okay, but disappointing",grantss,n/a,17/08/2025,"I enjoyed Taylor Tomlinson's two previous Netflix comedy specials, 'Quarter-Life Crisis' and 'Look at you'. The content is very personal, relatable and funny and her delivery is great. The only negatives were an occasional clumsiness, especially when ad libbing, and a degree of repetitiveness.Based on these two specials I was looking forward to this one. It's okay, for the most part, but feels like a retread of the previous two, like essentially the same perspectives and material rehashed. The same old things come up - boyfriends, married friends, her parents - none with a new slant.The clumsiness in the ad lib parts is magnified here as she has an audience participation segment and her responses to their suggestions do feel forced and are more about insulting the suggestee than being funny.Her delivery is still great and its this timing and animation that sustain the show.Overall, funny enough but disappointing in that it feels like nothing new.",False
3,8,Another (mostly) strong special,Jeremy_Urquhart,n/a,17/08/2025,"Of the two blond Taylors who've become super popular in the last few years within their respective fields, I'll take Tomlinson over Swift any day.Have It All is not quite as good as her previous two specials, and so I think there might have been a little disappointment for me as a result. Quarter-Life Crisis was great, and then Look At You felt like one of the funniest and most insightful/balanced I'd ever heard.Have It All is still strong. Most of the jokes landed and Tomlinson's honesty and introspection are still compelling to listen to, and probably would be even if there weren't any jokes. Parts of this still hit hard and there was something of an emotional rollercoaster to be had, what with laughing one minute and then feeling despondent the next when she gets very real.I just don't think the ride was as consistent or thrilling as previous specials, but it still felt like high-quality stuff and I'm still keen to listen to/watch whatever she puts out next.",False
4,10,"Great Job, Taylor!!",leomangine,n/a,17/08/2025,"Amazing comedy. I've been watching her standup for years now. And listen very carefully: when it comes to humor and comedy, Taylor Tomlinson truly does Have It All. There's a reason she's this successful. She didn't just walk into Netflix HQ a nobody and be like ""Give me three Netflix specials, b****."" ""✨okay✨""
That's not how that happened. Talent. She really has a knack for this kind of thing.And if you have the time, I really do recommend seeing her other two specials. And After Midnight. It's worth it. Anyways, from one comedian to, as Taylor put it, ""losers with no talent,"" this is a great special.Ok I should stop rambling.",False
5,9,Killed Me,braincandle-1,n/a,17/08/2025,"This special had me reeling. From cringe first parental 'sex talk' memories to crazy religious upbringing stories, these jokes hit way too close to home. Her crowd work was excellent as well, flowed right thru the jokes and just kept going. Like honestly some of the best crowd work jokes I've ever seen. You can tell she's been perfecting her craft. That's it - killer special, will definitely watch again, and now I want to go back and rewatch her old specials. Taylor killed it and made my boring Tuesday night a laugh riot! Check it out, she is awesome! Thirty six more words required blah blah blah.",False
6,10,saw it in real life + on Netflix,aistejasper,n/a,17/08/2025,"I am a big fan of Taylor Tomlinson for a while now and enjoyed her two previous Netflix specials a lot. I saw this show in Brussels and now again on Netflix, I laughed so much both times, absolutely loved it!Such an honest, authentic and funny show. I always love how vulnerable Taylor can be on stage, it's just such an amazing type of comedy. As in her previous shows, she shares insights about her mental health, working on herself, her doubts and feelings about regular adult things we're all feeling and turning 30.The way she delivers her jokes is of course excellent and made me laugh throughout. My absolute favorite comedian eveeeeer.",False
7,9,Still my fave :),hwhit1389,n/a,17/08/2025,"Had really high expectations coming into this, as I'd watched her first two specials loadsss of times and quickly established that she was my favourite comedian. The fact that I wasn't disappointed is no mean feat, and I genuinely did laugh out loud several times. 9 as opposed to 10 just because I still think she's got more potential, but thoroughly enjoyed it. She says this one is more like Quarter Life Crisis, but I disagree, and feel like it's pretty balanced in terms of the influences of it's predecessors. Definitely adding this to the roster of specials to watch again, and so yep, if you liked her first two, I'd recommend this one :))",False
8,5,That's it?!,mozes_pilgrim,n/a,17/08/2025,"Taylor is very talented, quick witted comedian (commedienne?) and she have proven this already in her last two Netflix specials where she briliantly crafted her stories with impecable delivery.This one, not so much. Recycled, reused jokes, repackaged to assemble the special at any cost, shows forced performance from the very begining. It was a compilation of her previous jokes with few new/old ones and that's about it.It looks like new comedians cannot last more than two specials, (Iliza Shlesinger, taking about you).So what now? Taylor will be used and abused for that abomination of After Midnight, until she crashes and hopefuly comes back to stand up with new and fresh material. Or, maybe not. We'll see.Huge talent and natural comedy genius is going to waste in real time. At least it was good while it lasted.",False
9,10,Laughed so hard I almost threw up 😂,maddelise,n/a,17/08/2025,"Another great special from Taylor - she knows her lane and she sticks to it. She has recurrent themes but she's always got fresh material and doesn't flog every topic to death.I think Taylor's humour lands especially hard for me because we loosely have a similar background and are of a similar demographic, but the way she delivers personal anecdotes (especially heavy stuff) and a hilarious way is amazing. It's a great outlet to watch, as well as being entertaining, and I'm saying that as an annoying married person, not a fellow single person 🤣I've enjoyed each special and hope she keeps coming back with more!",False
10,9,Authentically funny,kdxqkqgu,n/a,17/08/2025,"With some comedians you sense how the gears ground to create the bit. Not a bit of it here. This lady is very funny and very real at the same time. She has natural flow in abundance and you kinda want to be friends with her.I'm thinking of turning to chat gpt now because this review has to be 600 words at least according to IMDB and I've already said my bit...or I could write the Lord's Prayer maybe followed by my National anthem if still necessary - if only I knew either of em well enough. Yikes, my thumbs are starting to stiffen up! Is it too late to swap to dictation. Anyway, Taylor - Respect!",False
