Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,7,A missed opportunity to be the definitive documentary,Colbridge,n/a,16/08/2025,"Whilst I found the Sound of 007 to be fascinating, insightful and compelling as a James Bond fan, and as a fan of all the music scores and theme songs from the past 60 years, it didn't completely satisfy my thirst for wanting to know about the musical origins of all the Bond films.The works of John Barry and David Arnold are quite rightly covered in detail and celebrated as being most influential on the franchise but it didn't cover the lesser contributions of Bill Conti, Michael Kamen and Eric Serra. These were ominously overlooked and I really wanted to know more about these scores, or maybe that is just the completist coming out in me, but either way I felt it was a missed opportunity to make this a definitive documentary about the Bond music film by film. They could easily have stretched out the running time to 2 hours instead of 88 minutes by giving more even coverage to every film.The Timothy Dalton era is almost completed omitted. Why were there no contributions from A-Ha or Gladys Knight? Even John Barry doesn't mention his score for The Living Daylights. Apart from that shortfall it is still worth a watch as there were many stories and facts I hadn't heard before from the many talented writers, performers and producers who created them.",False
2,7,Interesting to look back on the songs,jakejedi-110-781924,n/a,16/08/2025,"It was an interesting documentary worth watching. I did think that they spent a little too much time on No Time to Die. It Is a fun watch overall that reminds you that there have been a lot of great songs that came out of the James Bond franchise. Sometimes you forget that songs came from these movies and it is nice to be reminded of them and hear some stories behind them. My biggest criticism would be that they barely mentioned Chris Cornell who did a great job on Casino Royal which I found disrespectful given that he's passed away. Overall though it was worth watching for any James Bond fan, movie fan, or music fan.",False
3,7,More of a celebration than an exploration,superwwiiguy,n/a,16/08/2025,"Everyone has their favorite (and least favorite) Bond songs. This film looks not only at the songs, but at the scores that accompanied the films, although most of the attention is rightly given to the songs. A great amount of footage from older John Barry interviews is included (he passed away about 10 years prior) as well as Monty Norman, David Arnold, Thomas Newman, and Hans Zimmer. Zimmer, as the most recent composer, receives as much attention as Barry, likely due to the fact that this appears to have been produced alongside ""No Time to Die.""Although the music is wonderful, and many of the stories behind the music are fascinating, the film tap dances around many of the musical Bond moments we'd rather forget. Some of the bottom tier songs are briefly mentioned as being less popular, but are mostly praised for being daring and brave. That they may be, but daring and bravery doesn't always result in success, so maybe they shouldn't pat themselves on the back so much. One exception to this rule is Madonna's song for ""Die Another Day,"" which is so irredeemably bad that it is completely ignored, aside from a brief image of Madonna's face towards the end of the film. This was one of three films whose music was ignored entirely. Also ignored were the missteps in scoring, namely the disco laden score in ""Live and Let Die"" and the electronica score for Goldeneye. I'm all for celebrating the musical successes of James Bond, but the failures could have been very interesting to explore.One of the darker aspects of Bond's musical history was the lawsuit regarding whether Norman or Barry deserved credit for the theme from ""Dr. No."" This hostility may have contributed to Barry's departure from the franchise, and is not even mentioned in the film. The story behind the creation of the theme at least offers a glimpse into how each man felt deserving of credit as the composer.While the film briefly mentions some of the alternative songs that were considered, namely Radiohead's ""Spectre,"" other notable songs were ignored. K. D. Lang's ""Surrender"" was composed for ""Tomorrow Never Dies"" by David Arnold, and the song was heavily referenced throughout the film's score. Since Sheryl Crow was a more bankable name, Lang's song was replaced and relegated to the end credits of the film. It's widely considered the better Bond song of the two, but neither song is mentioned in the film. Neither is ""No Good About Goodbye,"" the song David Arnold was writing for Shirley Bassey to perform for ""Quantum of Solace"" before changing direction. She later approached Arnold and asked him to complete the song for her anyway. He did, and like ""Tomorrow Never Dies"" the original song that got replaced is often considered superior to the song that was finally chosen. As the only vocalist to perform three Bond songs, even the abandoned idea of writing a fourth song for her seems noteworthy, at least.At 88 minutes, there was plenty of time to include notable stories such as these. It was a very enjoyable film through and through, despite its effort to maintain that everything was always so rosy. If only it had been willing to tell the full story, bruises and all, I'd have been willing to give it full marks, but an abridged documentary deserves an abridged rating.",False
4,8,Nobody Does It Better,Instant_Palmer,n/a,16/08/2025,"John Barry wrote the most iconic music score in film history. Film and music have had an important integration that predates ""talkies"" when the only sound that came out were the musical scores played to fill the silence. Music sets the tone of films and amplifies the emotion of the scene, and has done so forever in movies. Try watching a film where the music score is eliminated and the difference is often startling.No score is more identifiable than that composed and orchestrated by John Barry, who penned the immediately identifiable James Bond 007 theme. All one has to hear are the first handful of bass string electric guitar notes played to recognize it's the James Bond 007 movie theme. No other song is more connected to film.'The Sound of 007"" is the story behind how it all happened, and the amazing journey of artists and other composers, songs and performances involved over 60 YEARS!Truly a worthwhile film to see, this is by a wide margin the best documentary on the subject, and a must-see for everyone interested in film and music arts.👍👍",False
5,8,Good... however.....,torrascotia,n/a,16/08/2025,"This and it's accompanying 007 Live at what I think was the Albert Hall have just appeared this weekend on Amazon Prime. The documentary is good however there's a bit too much Billie Eilish for my liking. Why she has so much screen time is beyond me, unless it's to try and appeal to the young. The focus tends to be on the themes of the Bond movies, less so on the scores which I would argue is more important. There is probably more time spent on the newer Bond movies as well which I wasn't keen on. It was interesting that LTJ Bukem appeared as he was one of the dance music artists involved with a remix project, which was never even mentioned. There are a few surprises straight out if the mouths of some of the biggest names associated with the franchise in terms of artist choice for theme songs etc. There are even sizable contributions from artist I either didn't know did a Bond song or had completely forgotten about. Jack White anybody? I certainly didn't know Lulu was ever involved. It's certainly worth watching and isn't too trainspotter-ish in terms of the musical discussions.There is an accompanying live concert which was shot I believe on the 4th of October with a mix of new and older artists. Also on Prime. The newcomers struggled with the songs, Celeste who appears in the documentary seems to sing out of key while Paloma Faith sounds like she's doing a bad Tina Turner impression for karaoke. Also no Adele in this show. After watching the documentary you will likely find yourself clicking on the link for the live show, not a bad way to round off the evening but you won't miss much if you give the concert a miss.",False
6,7,Missed the big one...,jakmac-81959,n/a,16/08/2025,"It's a nice summary of the history of the music in the James Bond films. Surprisingly, they left out the John Barry instrumental theme to On Her Majesty's Secret Service. I always found that to be a compelling piece of music.To me, that intro was much better than the James Bond theme used through the films of the franchise. It was used throughout the action segments of the film and aligned so well with the character. You'll know it when you hear it.Otherwise, this is a nice walk through the films of the franchise and touch upon almost all of the instantly recognizable musical pieces and motifs of the series.",False
7,8,A View to a Thrill,ross-05560,n/a,16/08/2025,"SpoilerAll I wanted was a sweet distraction for an hour or two...well, this wasn't quite two hours, but it was a fantastic watch, good enough to have come from Q branch itself! Full of great interviews and behind the scenes footage, this is really well put together and Bond fans will be in their element. Lots of insightful stories and as others have mentioned here, it's honest about this amazing musical legacy and the times it hasn't quite hit those high notes. So it's great to hear things like Radiohead's Spectre song, and surprising to see it played over the opening titles in a show like this. But it's also very of its time, and focuses on No time to Die at the expense of being more comprehensive. Whilst the scenes with Billy Eilish and Hans Zimmer are brilliant, we could have had less of these to make way for some told the amazing areas they don't cover , like the late Michael Kamen's score for Licence to Kill, or to get more time on Barry's last entry with The Living Daylights. Only briefly do we hear about Chris Cornell's superb work on his Casino Royale theme, and there's no mention of the unusually European sound of Goldeneye. They could also have discussed the secondary themes, like Pretenders or KD Lang. We see Sheena Easton but never really discuss her theme tune, and don't mention Bill Conti's funky score to For your eyes only. Overall, not quite an all time high, but in this ever changing world in which we live in...u should give it a try.",True
8,7,Mostly good. 007 starts out of 10.,garrettchandlerd,n/a,16/08/2025,"It touches upon the songs and the themes and covers a lot of the franchise, but it does give too much attention to No Time To Die and skips over some of the more interesting things. Credit to John Barry and David Arnold is definitely given, but entire bits dedicated to Amy Winehouse who almost wrote a theme and not a word about Chris Cornell's brilliant work on Casino Royale other than Rami Malek mentioning him as a favorite. I would have also loved some mention about John Barry's swan song score, Living Daylights where his orchestral and brass arrangements of aHa's theme are some of the best music of the entire franchise. The Dalton era is basically skipped over entirely. Amusing bit of Sam Smith saying he wrote his song in 20 mins and recorded it 20 mins later and given how crappy that song was, you could really believe him. Def worth a watch. Interviews with Shirley Bassey are a treat.",False
9,8,BOND...James Bond!!!!,li0904426,n/a,16/08/2025,"The documentary ""The Sound of 007"" enriches us with details about the construction and choices of songs/writers and performers for each of the James Bond films. Composer John Barry created the sound of James Bond, he mastered 11 of Bond's music scores. He invented the style and it was the basis of all other subsequent Bond movies.Any of the 007 movies without the well-known opening theme doesn't sound like a James Bond movie. The theme became one of the main characters of the film, without it the film would be incomplete.Aside from the opening theme, each Bond film brings the trademark of a song originally written to embrace the plot, this is for all 25 Bonds films.The documentary focuses a bit more on the soundtracks from the 60s to the 90s and touches on the 2000s onwards. But the film manages to give a good view of how important a soundtrack is for the construction and identification of one character: BOND...James Bond!!!",False
10,6,Important omissions,cgoakley-82437,n/a,16/08/2025,"This is an interesting watch as it tells you much of the inside story of the music of James Bond, but I am disappointed that the two songs of the franchise that have stayed with me the most are hardly mentioned.1: ""Tomorrow never dies"" by Sheryl Crow. Being the wife/girlfriend of a government assassin would not be a comfortable place to be, and nothing captures the pathos of this situation more than this song. So it would relate to the plight of the Teri Hatcher character, and does so eloquently.2: ""You know my name"" by Chris Cornell. Unmistakably Bond, but, also unmistakably new, like the film itself. Sets up the first appearance of Daniel Craig very nicely.",False
