Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,8,Bizarre yet breathtaking documentary about an acrobatic stunt couple,peter0969,n/a,16/08/2025,"Watched this at the 2024 Sundance Film Festival.Rooftoppers are a strange trend and the movie does a great job on exploring a well-known rooftopper couple Angela Nikolau and Ivan Beerkus with gorgeous camerawork, breath-taking stunt angles, and tense style that is mixed with thriller and documentary elements together. The relationship between Nikolaj and Beerkus was interesting as the documentary does a good job on their relationship, their purposes and what makes them special for the stunts they do. Including some interesting insights on their lives outside of the stunt works they do.Throughout, the visuals are amazing as there are some amazing looking camerawork where moments are high in the sky and dangerous and tenseful moments are in play. If this was in IMAX, this movie would be breath-taking but also very tense and nerve-wrecking.I really did enjoy the documentary. I did found some of the editing choices to be a little poor as if it was something from an annoying youtube video. But overall, I never felt bored and I was captivated throughout.Side note, if you suffer from fear of heights or vertigo, don't see this cause there are tons of moments of high heights.",False
2,6,once upon a time...,mak_600,n/a,16/08/2025,"...kids went to college, got an apprenticeship, learned a trade, became sportspeople if they had the talent or just simply got a job. Nowadays that ain't good enough and to get ahead you gotta go all social media and provide content that is gonna entertain, shock and/or mortify to get a rabid audience in sufficient numbers that you can make a living the 2024 way. This is stunning, impressive, compulsive and horrifying all in one package - yes they've got skill, sure they've got balls but yes they're also breaking the law and one slip and they're dead - but hey, that's just more content eh and sure Netflix will happily make a documentary out of that too, because why not? We're heading towards a dark and dystopian future for generations to come if this is the way entertainment is going - do we really need to give legitimacy to, not to mention glorification of, arguable lunacy..?",False
3,8,I Was Really Moved By Their Story,sandra-54396,n/a,16/08/2025,"Ok, I admit, my first thoughts were, ""I hope they fall."" Yeah, I know, what kind of person does that make me? I just thought that this type of stunt was stupid and dangerous and they deserve what they get. I WAS SO WRONG!The views were breathtaking and at times I was paralyzed by the fear of heights. Who knows why people do what they do. But the couples stories, and the 2 coming together to create the works of art, I was so drawn in and I only wanted to see them succeed.A real love story about TRUST!! Absolute trust and confidence. Ignore the nay-sayers. The ending had me cheering for them👌",False
4,n/a,crazy and illegal,n/a,n/a,16/08/2025,Angela Nikolau and Ivan Beerkus were banned in Europe for illegally climbing buildings and now have their sights on NYC. The most experience mountain climbers have to get permits to climb Everest and others to get to their summits. A lot of them lose their lives doing it. This couple needs to be stopped doing this because what they are doing is trespassing and is illegal. As a documentary it was interesting to watch and to see how the two met. Climbing buildings started as a hobby and ended up being a job for them. They were doing stunts for social media likes. This documentary isn't for everybody.,False
5,6,VIEWS ON FILM review of Skywalkers: A Love Story,burlesonjesse5,n/a,16/08/2025,"SpoilerSkywalkers: A Love Story is one of those movies where you say to yourself, ""how the heck did they film that?"" I mean was the director even there? Or was it found footage? Or did the subjects involved just have cameras attached to their noggins? Seriously this is pretty jaw-dropping stuff, something about a couple of lovebirds (Angela Nikolau, Ivan Beerkus) who form a romantic relationship scaling the roofs of the highest skyscrapers in the world. ""Now we were more than just daredevils"". Ah, you don't say.So yeah, why am I about to not fully recommend ""Skywalkers"" even after that animated first paragraph? Well for one, what Angela and Ivan did was illegal and no matter how talented they may be at rooftopping, they were putting their lives at risk and well, breaking the law. And again speaking of Angela and Ivan, well they aren't the most likable participants in a documentary. Entitled, preoccupied with themselves, nearly defiant, yada yada yada. Those are the words I would use to describe these borderline, whiny millennials. I mean you want them to ditch the attitude, get a real job, and not tick off the boys in blue (another word for the rooftop po-po).So what's left for Skywalkers: A Love Story? Well it has beautiful cinematography, shiny production values, a Richard Linklater approach to its shooting schedule (that means it was filmed over a period of more than five years), and good old Netflix on its side (that was a joke people). Basically you have a well-made docu that like the more superior Fall (from 2022), presents itself as a cinematic car accident. I mean even if you are afraid of heights (and I am), you just can't look away from the sheer drops you are witnessing. It's just too bad you hesitate in rooting for the people doing the swarming up. ""Love"" in a mist.",True
6,9,Terrifying but couldn't look away,Nikkiangel002,n/a,16/08/2025,"SpoilerI feel physically sick at heights, that movie THE FALL, I put myself through. I have to say I'm a huge horror fan.... but these types of movies with heights really make me recoil and fully feel fear.Now this is horror to me but real life. But I just felt absolutely wrapped up in the story of these 2 and found myself willing them to actually manage their mammoth final act.It's a documentary but I felt myself getting fully drawn into the ""story"". What a couple.... all these reviews ""criminals"" blah blah.Imagine having the will and determination of being so confident and successful at such a niche thing?I was emotional at the end, their emotions were real and you felt that. Very well done docfilm. I recommend fully.",True
7,6,"Hated her, but show is good",Bmore-Hero,n/a,16/08/2025,"Spoiler*""Skywalkers: A Love Story""* is an ambitious blend of romance and science fiction that shows flashes of brilliance but ultimately struggles to find its footing. The film attempts to weave a tale of love across time and space, yet it never fully reaches the heights it aspires to, leaving the audience with a mixed experience.The story follows two star-crossed lovers from different galaxies who find themselves inexplicably connected through a mysterious cosmic phenomenon. The film's concept is intriguing, and the visual effects are impressive, with stunning space vistas and imaginative set designs that make the universe feel vast and alive. The cinematography is a highlight, capturing the grandeur of space while also honing in on the intimate moments between the characters.The performances by the lead actors are solid, with both delivering heartfelt portrayals of lovers caught in a cosmic dilemma. Their chemistry helps anchor the film, even when the plot becomes convoluted. The romantic elements are touching, and there are moments of genuine emotional depth that resonate.However, the film's pacing is uneven, and the story often gets bogged down in its own complexity. The script tries to juggle too many sci-fi concepts, and as a result, the narrative can feel scattered and difficult to follow. This lack of focus detracts from the emotional impact of the love story at the heart of the film.Moreover, while the movie has its share of breathtaking visuals, it sometimes leans too heavily on spectacle, at the expense of character development and plot coherence. Certain subplots and supporting characters feel underdeveloped, leaving some narrative threads unresolved or unsatisfying.In summary, *""Skywalkers: A Love Story""* is a visually stunning film with a unique premise, but its execution falls short of its potential. It's an enjoyable watch for fans of sci-fi romance, but the uneven pacing and overcomplicated plot prevent it from being truly memorable. **6 out of 10 stars**.",True
8,10,Breathtaking. Best doc I've seen in awhile.,nicolasgorena-74366,n/a,16/08/2025,"Absolutely blown away by this one. The couple was so good on camera, that at times it seemed like a scripted foreign film. Their passion for climbing these ultimate skyscrapers and pushing the boundaries was so inspiring.Obviously we shouldn't be promoting trespassing in any form, but these two made it an actual art. Their grace and dedication to this crazy ""hobby"" was so fun to watch.Finally, the fact that it was paralleled with a brewing love story also contributed to its success. In a sport where ""flying solo"" was the norm, this couple made climbing so romantic. The drone and GoPro shots were magnificent and I'm so glad I gave it a shot. I think everyone should. It's really worth the watch.",False
9,7,7.2/10. Recommended.,athanasiosze,n/a,16/08/2025,"At times, it seems staged and scripted. I didn't understand the reasons of their dispute, why they argued ? Did she want to give up on their career? If so, how is he protective, from the monent he pushed her to continue to engage in those dangerous activities?A lot of things look fake here, but the one that surely doesn't look fake, is their stunts. I was so nervous and anxious watching them do the things they did. Too much intensity here and i cannon not appreciate their courage. So, i recommend this documentary because the viewer gets what he/she came for : A lot of adrenaline pumping and nail biting moments.Although, i really wish for the couple to stop doing all those things. I am afraid that, giving high ratings to this is like encouraging them to continue risking their lives. So, i feel guilty for my rating but on the other hand, this is so impressive that it would be dishonest to not appreciate their effort. So, yes, this is mindblowing. But please, stop doing it.",False
10,10,I never write reviews but I was compelled to,pyzxwbzch,n/a,16/08/2025,"This documentary is absolutely compelling, the bravery, intelligence and compassion these two people have for their craft is unbelievable! I have never written a review before on here but use this app constantly, this is a class a documentary! This has the same vibe as the deepest breath but with triumph not tragedy, this is up there with one do the best documentaries I've ever seen in the extreme sports real , usually I am more drawn to the psychological thriller documentaries but this is out of this world, can't say enough goood things about this, the chemistry that these guys have is unreal.",False
