Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,7,Powerful themes but could have been better produced,JustHavingALook,n/a,15/08/2025,"This is a powerful documentary, no doubt. Very emotional and timely.It takes a lot of courage to go down this road and work on such a project. Yes it's based on a best selling book, hence we know there's already an audience out there willing to watch it. But hey you still need to have people on camera talking: that's really hard to do and it's the greatest accomplishment of this documentary.Pretty sure they had a solid legal team behind because they are not shy: they name names and... oh boy are they relevant names.That said: this documentary shows the same shortcomings that I find over and over again, these days:really fast paced and poorly edited: there is simply very little room to breath and to collect one's thoughts. Going in chronological order is obviously the best approach, but a recap every now and then was very much needed.Having chapter titles on screen to break different scenes would have helped to better focus on the themes presented (eg power and corruption ; propaganda and censorship...)technical terms not explained in an understandable way: RNA, gain of function, gene editing and so on. The broll used throughout the documentary is generally cheap stock footage and it is useless. For this stuff either you have some props to use as an analogy by the guy talking or you get a decent animator to show that stuff on screen.there isnt a journey to follow: the starting point was inviting. We follow robert f kennedy in his quest to understand what happened to those agencies and to expose the bad stuff. We lost track of his journey after a while: too many events, dates, people talking.the free version I watched online had those terrible computer generated subtitles. Now considering the main host has speech issues (nothing incredibly crazy, but still) they do a disservice to the documentary. Good subtitles are a necessity nowadays.",False
2,10,The Truth Shall Set You Free,adriyelgibson,n/a,15/08/2025,"It's amazing that there are people among us who actually truly fight, strive, persevere, to seek out the truth. And then put the work into sharing it. Even having to face challenges & extreme backlash in response to those efforts. Humans with compassion & noble conviction.The very making of this documentary is a testament to hope in humanity.'Follow the money' - the everlasting classic saying - for a reason. This film helps you peer past the facades, the outright public lying & shaming, the very shadowy curtains put in place to simply hide the glaring soulless greed through some of the most shockingly inhumane agendas of our times. The terms: 'military industrial complex' and the 'medical cartels', will be a lasting addition to common vocabulary ahead.We even get a backdrop of the history behind much of this darkness and see the architects of what could surely be called, evil.It shocks me that after all the fake promises of efficacy via puppet public officials + big Pharma, the blatant propaganda & censorship in tow, the injuries surmounting; that people of 'the system' for 'the system', are unable to see the obvious light. It is what becomes truly scary, for those with open hearts and minds. Who care about the truth despite the hardship it may entail. Or the challenge it could present.Great & mighty is such a documentary.""No one is more hated that he who speaks the truth"" - Plato""A truth that's told with bad intent beats all the lies you can invent"" - William Blake.",False
3,10,A Real Eye Opener,pdudrich,n/a,15/08/2025,"A very well researched documentary about Anthony Fauci.This documentary is not only about Covid-19 and the pandemic, it is about how big Pharma, the government, Bill Gates, Fauci colluded with the media to hide facts to the American people. It also gives a history of our government's involvement in handling infectious disease from the days of the AIDS epidemic in the 1980s to the present. There is so much to this story and most people are naïve and ignorant about what is really going on.I highly recommend this documentary for its in-depth, eye-opening, exposé of an individual and the groups it serves I. E. Big Pharma, Bill Gates, etc.",False
4,10,Death from profiteers,frank4122,n/a,15/08/2025,"Anthony Fauci is following his same destructive pattern since AIDS. His medical tyranny of using only his preferred most expensive toxic drug, slander any doctor who questions him then insures death by banning all proven medications that could've saved lives. Fauci has made the medical agencies profit making propaganda, extortion venues. Fauci and Bill Gates have no concern for human life and prey on people of color for their Tuskegee type experiments. Thank you RFK Jr. And everyone involved in this outstanding documentary. Fauci with his white coat supremacy is on a parallel with the life of Josef Mengele. If enough people see this Nuremburg Trials will commence forthwith.",False
5,10,Frightening,billcr12,n/a,15/08/2025,"Robert F. Kennedy, Jr. Is a fighter in the tradition of old style muckrakers. He worked tiredlessly to clean up the Hudson River in my home state of New York.He has successfully sued numerous polluting companies and has now turned his furt towards big pharma.With extensive interviews with real scientists such as Dr. Robert Malone, MD and Dr. Peter McCullough, MD, we are shown the deep corruption within the WHO and the incredible deception from studies withheld from the public as to the side effects from the vaccines.This is in no way a political film taking either side in the ongoing debate concerning our medical system.I highly recommend this great film. Bobby, JR is a national treasure.",False
6,10,Nothing Is Taller Than The Truth,ecjenks,n/a,15/08/2025,"Anyone who became familiar with Science through Scientific Method, knew immediately who the real Anthony Fauci was when he stated that ""He Was Science"" when people fielded questions about the discrepancies in statements he made against conflictive evidences observed.After over.37 years as the head of a service, formed and run by our taxpayer dollars (how does this happen without owning a private business?) to serve the citizens who pay for it, one wonders just what good is the NIH to our way of Constitutional Freedom and culture.Dr. Anthony Fauci (who hasn't practiced as a real Medical Doctor since he became the 5th Director of the National Institute of Allergy and Infectious Diseases) behaves that his authority is owed to him and postures himself as the tallest authority in the room. After watching this documentary, one begins to understand that there is nothing taller than the ... truth.",False
7,3,Initially Hated Fauci...Left Hating The Medical Infrastructure,mululhak,n/a,15/08/2025,"Look, all the rhetoric in the world painted Fauci as this Demon. We despised this man at our dinner table and in public. When in fact, I left angered that the US Medical Infrastructure needs to be refined in a huge way after watching this film. How could our system be so corrupt? Why are we attacking this single man when the whole system is messed up?The ideology of universal healthcare seemed so disgraceful until thinking about why it would be beneficial. This was not the only man on this planet to make these scientific recommendations. In fact many reputable men did so without the same demonization around the globe.Ironically it seems that an infrastructure that benefits all and not just the wealthy individuals is the direction our country really needs to strive for. I immediately sought out the issues for Covid response and just access to health in general only to realize further that systems in Canada, Europe, Nordic, and even many Asian countries are and were much better off.Watching this only made me side with a different ideological approach to solving these issues of human health and medical science. I'm shocked... Simply not the direction this movie intended. I can't stop thinking about it because at the end... This movie is just another cog in the manipulation of the American people.3 stars and I wanted to give it so much more simply because I'm tired of being gaslighted by both parties. I want solutions that benefit the American people.",False
8,10,Fauci's destruction of the medical community,hines-2000,n/a,15/08/2025,"The social psychologists after WWll have proven that the concept of destructive compliance is alive and well even after the death of Hitler. The elevation of a total miscreant like Anthony Fauci to godlike status is their evidence. Dr. Robert Malone aptly termed this Mass Formation Psychosis. We blindly follow the man who created this deadly disease, Fauci and insanely worship at the alter of this corrupt, incompetent, gold digging fraudster. The duplicitous big pharma sponsored media constantly propagandize that the only one that can save us is the most dangerously corrupt person in history. World renown, outstanding medical professionals Malone, Dr Pierre Kory, Dr Harvey Risch, Dr. Peter McCullough, Dr Naomi Wolfe, Dr. Joseph Mercola, Dr. Simone Gold, Dr. Michael Yeadon and Dr. Kary Mullis must be censored and viciously destroyed by the politburo agencies and mainstream media. Comcast and CNN news anchors lie and tell us effective treatments like Hydroxychloroquine and Ivermectin are dangerous, knowing full well that they are safe and effective, leading to the deaths of millions.Now Pfizer admits that they never tested that the vaccine would prevent transmission. Babies are dying because the vaccine is in mother's milk and our blood supply is tainted and may be toxic with transfusions. We know if there is any efficacy at all with the vaccines it is very limited. If that's not enough, the senseless Fauci lockdowns destroyed the economy and lives. This all contributed to a dangerously weakened immune system. Oh yeah and Fauci talked that down too whilst he was loading up on vitamin D.Fauci is Dr. Mengele on a world stage. He gave millions to a Chinese communist lab that the French determined was not safe for the gain-of-function experiments they were doing. Fauci experimented on black disabled children causing horrific injuries and deaths. Fauci collaborated with Bill Gates on deadly experiments in Africa. His gruesome experiments on beagle puppies just confirmed his obsession with attacking the defenseless. However, Fauci wasn't through with his trail of destruction. He had to destroy the Hippocratic Oath and turn the medical community into an illicit corporatist nightmare envisioned by malefactor John D Rockefeller.",False
9,3,"How Pig Farmer Tony ""beelzebub"" Fauci is not as nice as he looks",jonyen,n/a,15/08/2025,"These conspiratorial, unhinged, I'll have two extra downie ones Mike, directors are really something. They raise money from the dim believers and make a comedramocumentary that shows only that they have really gone off the rails. This conspiracy theory flick is based on the tired paranoia of the right and is so improbably stupid that even the braindead incels lining up to gie it 10/10 can't save it from the ceulluloid sewage farm that will inevitably recycle it into a biopic about MJT or a puff piece day in the life movie about Matt Gaetz.The story: Bill Microsoft, tired of pushing his money around in his fleet of solid gold diamond encrusted wheelbarrows decides to infect the world with a killer virus with his evil buddy Fauci (pronounced Far -key) and the help of BIg Pharma, BIg Tech, Big Trans and Big Government. Lucky there is Big Conspiracy backed up by Big funding from the rich shadow donaters to the GOP. But enough, we're not size queens, lets cut to the chase: Is the real Anthony Fauci likely to win an Oscar? Not likely if BIg liberal Hollywood has anything to do with it. Like the sore losers hawking the big lies, you can be sure that anything but wholesale acceptance of this crock of crap will be blamed on BIG cancel culture, big jewry, the illuminati's secret hand signs and Soros Panda Express Hilary all your kids are belong to the liberal trans Europe express snip and tuck all your bits cos we coming to 'sition y'all humanity....and that means they will be saying they were robbed by Joe ""where's my uppers, no not the teeth, the pills"" Biden.. Whatevah, its just another grift.",False
10,10,Fantastic Documentary,ryan-archer,n/a,15/08/2025,"Brave men and women speaking out about not only the injustices of the past 2.5 years but also the atrocities committed during HIV/AIDS epidemic, everyone should see this and share it far and wide, maybe it will make more people question the narratives that have destroyed so many peoples lives.I am amazed Anthony Fauci is still walking the streets after what he and his colleges have done over the years, its a massive wake up call for anyone who has been following the narrative over the past 2.5 years and will hopefully wake up the masses to the thousands who have been seriously injured and killed by some of these decisions, I'm sure a lot of people wouldn't want this documentary to get out and you can see that in some of the comments.",False
