Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,9,Loved this documentary it's amazing,livicex,n/a,16/08/2025,"Good to see and know about indias space program and it's missions, very informative and has a lot of interesting facts and what not, basically all the good stuff is filled in this documentary!",False
2,9,Solid 9 stars!,locamit,n/a,16/08/2025,"Most awaited type of documentary that I wanted to watch from a long time, needless to say that it was good and really satisfactory in terms of the visuals and narration!",False
3,9,Must watch!,jalayeb,n/a,16/08/2025,"Good amount of knowledge Nd information presnet in this documentary, it's absolutely worth watching, go ahead without any second thoughts, good for geeky people!",False
4,10,"Nice documentary, loved it",xtfis,n/a,16/08/2025,"It's a nice documentary for anyone who's interested in science and technology, it covers majorly about Indian space program and all its achievements, thanks to discovery + for releasing such a documentary!",False
5,9,Deserves 9 stars,xefej,n/a,16/08/2025,"Real footages in documentaries are something that I really like watching! Rakesh Sharma was in this, and many more astronauts and scientists, Facts have also been really instresting in this.",False
6,9,Crazy amazing facts,meneto-95157,n/a,16/08/2025,"Oh my oh my, the fact that Mangalyaan costed less than production of the movie ""Gravity"", - well this was one of the amazing facts that I got to know about after watching this documentary!",False
7,9,Worth it,tibipab,n/a,16/08/2025,"Really worth watching especially for people who are into science and have the eagerness to learn new things in this field, science geeks and lovers would definitely love this.",False
8,10,Unbelievable crazy facts!,cogow,n/a,16/08/2025,"Lots of unbelievable crazy facts and information provided in this documentary, it's great to know them, many scientists and astronauts have been included in this documentary as well!",False
9,9,Amazing facts,jivec,n/a,16/08/2025,"A lot of amazing Facts! And really amazing information! A really good one by discovery plus for taking the initiative for making this possible, narration was really good as well!",False
10,9,Nice one loved it,notoxag,n/a,16/08/2025,"I've got a thing for space subject and I'm very glad to have come across this documentary, good one from discovery plus, nice to have seen it, a good 9 star rating from my side!",False
11,9,"Good one from discovery plus, loved it",yenijan,n/a,16/08/2025,"Deserves a nice solid 9 stars, it's been ages since I've watched a nice documentary, thanks discovery plus for always brining out such amazing documentaries! Loved it.",False
12,9,Good one,mibeyi,n/a,16/08/2025,"Extraordinary documentary, really amazing and filled with a lot of knowledge about Indian space program and about science also how everything about Indian space program has changed over the years and has developed a lot.",False
13,9,Nicely Narrated,ficel,n/a,16/08/2025,"Nicely narrated and presented, good to see the behind the scenes of our indian space program! Really the best documentary I've seen so far in the field of science.",False
14,10,Facts have been really good in this!,endtujl,n/a,16/08/2025,"A Lot of intrestesting facts have been covered in this documentary! Loved the narrators narration it was simply perfect and went well with the visuals, almost like it was meant to be!",False
15,10,Highly recommending to watch this masterpiece,woxer-90342,n/a,16/08/2025,"I highly recommend science lovers to just go for it! I can bet you won't regret watching it, the narration and visuals simply go well together, im just gonna go and recommend this to my friends as well!",False
16,9,Deserves a solid 9!,merrittleven,n/a,16/08/2025,"Best documentary that I have ever watched in my entire life, a nice solid 9 star rating, needless to say that this is by far one of the topics that I was really interested to know about!",False
17,10,Nice documentary from discovery,qlonruw,n/a,16/08/2025,"Discovery has to have more interesting documentary like this! I'm pretty sure this is honestly the best documentary I have seen so far, but sad to see it's underrated.",False
18,9,Nicely Narrated,netiyop,n/a,16/08/2025,"R. Madhavan's voice has been the cherry on the cake in this whole documentary, beautifully voice overed, I wish he does more narration on other documentaries as well.",False
19,9,Good one discovery!,yalel-08318,n/a,16/08/2025,"Highly informative and quality content, just loved it, watching something informative and something good after a really long time, totally worth it, good one discovery!",False
20,9,Best documentary,yohiyi,n/a,16/08/2025,"Exceptional content, really liked to see India go through the 6 decade journey, it's a nice trip down the lane and to top it off a lot of interesting facts which are really questionable!",False
21,10,Rakesh Sharma!,lofot-75874,n/a,16/08/2025,"Great to see Rakesh Sharma included in this documentary, it's just amazing to be able to see the science and everything that went into indian space program, enjoyed the whole thing it was really interesting!",False
22,9,Rakesh Sharma in this,xepef,n/a,16/08/2025,"Rakesh Sharma was there in this documentary, nice to see real events and people in it, the call between rakesh sharma and indira gandhi was really chilling and gave a feeling of nationalism.",False
23,10,Mind blowing facts,hamer-69807,n/a,16/08/2025,"Lots of mind blowing facts and information stuffed in this documentary definitely worth 10 stars, good to see rakesh sharma and many other astronauts covered in this as well!",False
24,10,Good narration,ftyiv,n/a,16/08/2025,"The documentary alone is very interesting and to be the cherry on cake the narration was really fantastic, amazed by every fact which makes it a lot more interesting!",False
25,9,Nice one by Discovery plus,gisexes,n/a,16/08/2025,"Facts! Facts and a lot of information, everything that we have to ever know about indias 6 decades of space program! Kudos to discovery plus for taking the initiative for making this possible.",False
