Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,8,One of the most chilling thriller movies I have ever seen.,Diablo1616,n/a,15/08/2025,"""Prisoners"" is rich in compelling narratives and stellar performances from the ensemble cast. This movie had me love and hate Hugh Jackman's character which was so complex to the point of making me question my moral standards because I found myself empathizing with his character. On the other hand, Jake Gyllenhaal did a marvelous job on playing the frustrated cop: complete with all the intensity of his eyes and his intuition. While Gyllenhaal had more screentime as the lead, Jackman's performance really stood out for me.This film doesn't use jumpscares (often precluded by suspenseful music to build-up the tension and are often abused in this genre) in order to thrill the audience, but rather, moments of silence and stillness. Its calm and cold vibe stirs up the kind of anxiety it wants its audience to feel, and naturally, the audience would want to get rid of that uneasiness by knowing what's going on, thus, cleverly forcing them to watch the entire film which runs about 2 hrs and 33 mins.The director, Denis Villeneuve, incorporates his ""less is more"" style of using soundtracks in this movie (just like what he did with Blade Runner 2049) to emphasize the scenes, especially with the ending (heavens know how much I liked that ending). It's not rocket suspense but the simplicity of it makes your mind wander to other possibilities which I think is often a good indication of a brilliant film since it's open for other interpetations.However, one thing that won't make me rate this a perfect 9 or 8 is the fact that I'm not entirely convinced on the motivation of the antagonists for doing the things they did. It felt a bit rushed (for the lack of a better word) and while it makes sense, it doesn't leave me satisfied",False
2,9,Hard to Watch but Really Well Done,Hitchcoc,n/a,15/08/2025,"SpoilerTwo very good actors ply their trade very well. Jake Gyllanhaal plays a policeman who is utterly driven in his quest to find two kidnapped little girls. Hugh Jackman plays a survivalist who ""prays for the best but expects the worst."" During Thanksgiving dinner, two little girls go up to a rusty old RV and shortly thereafter, disappear. The prime suspect is a mentally handicapped young man, the driver of the RV. But the girls are nowhere to be found. He is held for 48 hours and then released. It is then that Jackman takes matters into his own hands. He kidnaps the young man and, convinced he knows everything, tortures him and beats him for days. Meanwhile, another suspect arises but Jackman can't handle this and keeps pounding away. There are numerous twists and turns that seem to work well. Gyllanhaal is a troubled guy himself who has some anger issues that he keeps under wraps. I had not heard of this film and it was a treat to view it.",True
3,9,"""Finish all the mazes and you can go home.""",classicsoncall,n/a,15/08/2025,"SpoilerI didn't realize until I came to some of the reviews for this movie that it was two and a half hours long. It didn't seem like that while watching as one gets so engrossed in the story that time manages to fly by pretty quickly.I thought the plotting for the film was nearly flawless. The one thing I found exception to was when Detective Loki (Jake Gylenhaal) got distracted by the phone call from the department store clerk, he left Keller Dover (Hugh Jackman) in the abandoned house and never bothered to return in a timely fashion. He had pretty good instincts about something going on there, so a quicker follow up would have been expected.Otherwise, I thought the screenplay and director Denis Villeneuve crafted an intricately weaved mystery surrounding the missing girls, with an abduction history going back a quarter of a decade. Those who find Keller's kidnapping of Alex Jones (Paul Dano) distasteful and his subsequent beating of Alex brutal, I'd have to agree that it was beyond the pale for a movie treatment. The beating part anyway. You could understand the man's frustration, but having no success in getting any information, he should have backed off long before he did.But even that part of it was handled well. Loki conceded to Grace Dover (Maria Bello) that her husband would probably go to jail, so there was no getting around the idea that Keller would get away with what he did. For his part, Gyllenhaal displayed another nuanced character in Detective Loki, just about a hundred eighty degree turn from his depiction of news gatherer Lou Bloom in ""Nightcrawler"". There were times he showed remarkable restraint dealing with Keller, making me think about the way cops in real life situations have to hold back on their emotions when dealing with distraught victims of a crime. He and the rest of the supporting cast put in very credible performances.",True
4,10,Excellent but not for all audiences,planktonrules,n/a,15/08/2025,"SpoilerA few words of warning about ""Prisoners"" before you try watching it. It's a very intense, violent and disturbing movie to say the least. While it is ranked #190 on IMBD's Top 250, it's NOT a film for everyone. . I mention this just to warn you...to think about this before you watch.As for me, while this isn't the sort of film I normally would watch, it's one I decided to see because it stars Jake Gyllenhaal. He's an actor who takes lots of risks and has appeared in many unique films which I enjoyed, such as ""Source Code"", ""Nightcrawler"", and ""Donnie Darko"". In fact, I cannot think of any conventional movies he's made...and you know you're in for a few surprises when you see his films...and this definitely is no exception.The story begins with two families having a dinner party. However, partway through the evening, the parents notice that the two youngest kids are gone. Where could they be?! The search the neighborhood but find no trace. The only clue is a tenuous one...a beat up RV was seen parked nearby.The police soon locate the RV and the driver. Instead of exiting the vehicle when the police order him out, he tries to run and is soon apprehended. It seems very likely the guy knows SOMETHING but since there's no real evidence, the police are forced to let him go. Unfortunately, the father of one of the abducted girls (Hugh Jackman) isn't going to let this go....and he abducts the man and keeps him prisoner...trying to get information from him. This portion is not for the squeamish.In the meantime, Detective Loki (Gyllenhaal) has found leads on two other suspects. One is a priest with a corpse in his basement. Another is a freak who likes to buy childrens' clothing and who was first noticed at a vigil for the girls. He won't talk but keeps drawing mazes for the police....mazes that look like the necklace found on the corpse...and mazes which were mentioned by the man in captivity to his captor! All three are obsessed with mazes...so what has this to do with the missing girls?!The best thing about this film is that the screenplay is impossible to predict. If anyone tells you they could predict it, they're lying! Seriously! I appreciate a film that keeps me guessing and this one sure did. As for the acting, with Jackman and Gyllenhaal it's of course excellent. Overall, an amazing film...and an amazingly hard one to watch as well. It's certainly NOT for the squeamish!",True
5,10,More than just one meaning,kosmasp,n/a,15/08/2025,"If you think of someone being a prisoner, you automatically might think of someone behind bars. But apart from a physical prison, a prisoner can also be trapped mentally, either by his own doing or by someone else. This movie that starts off pretty light gets very heavy. And it is carried by its actors. Gyllenhalls characters might seem odd and out of place at the beginning, even like a cardboard cutout. But he does have more to do as the movie progresses.Still front row seat is Hugh Jackman. And while some might argue that a female should have a bigger role in this, you only have so much time to tell a story. And this is perfectly told and cut together. It might not fit your description of entertainment (and I don't think the filmmaker would love it described as such), but the movie is really great. If you like dramas in general you should be cherishing this .... and you will.We have a few grey areas that we visit and the ending did not satisfy everyone (I know from friends). But the movie could not have ended any other way (in my book). Superb movie one of the best released in 2013",False
6,8,"a gritty, incredibly well-acted, suspenseful, thought-provoking crime drama thriller",YJLcool,n/a,15/08/2025,"Prisoners is a gritty, incredibly well-acted, suspenseful, thought-provoking crime drama thriller. The film mainly focus on the choices taken and the consequences faced by the characters when worst things happen to them.It simply raises the question: When your kid's life is at stake, how far are you willing to do to protect your family? It explores the likelihood of human behaviour when such crime is happening to us, blurring the lines between good and bad people.For a 153 minute movie, the story does unfolds at a slow and solemn pace (which hurts the film and might bore some audiences) but the dramatic scenes performed by the main cast members in the film will keep you engaged. Hugh Jackman and Jack Gyllenhaal both giving intense, Oscar-worthy performances here, defining and developing their characters with various layers of emotions: affection, anger, grief, empathy, guilt...throughout the film.The film's atmosphere, heavy rains, stormy days and icy cold winter managed to create a dark, dreadful environment to make up the dreary and haunting mood in the film. Every violent action taken by the characters are acts of desperation given that they are running out of time.However, the film is not perfect. Despite some plot problems from the various twists and turns shown in the film, the superb performances from the casts was sufficient enough to make the story succeed and believable.Highly recommended for those who wanted to watch a serious drama thriller with powerful, engaging acting performances from its talented casts.http://yjcool.blogspot.com/2013/09/movie-review-prisoners.html",False
7,10,A brilliant masterpiece of atmosphere and suspense,Potty-Man,n/a,15/08/2025,"This was one intense movie-going experience. Throughout the entire running time of the movie, the suspense never lets up.The director masterfully weaves the haunting atmosphere, and I was at the edge of my seat. The plot is a wonderful puzzle, unraveling slowly to reveal hidden layers of depth and complexity. The acting was wonderful, emotional and nuanced, with some unforgettable moments (The two leads - Gyllenhaal and Jackman - give their career best performances, but the biggest achievement in my opinion is Paul Dano's). The musical score contributes to a sense of dread, as well as the rich sound design and the chilly color palette of the breathtaking cinematography.All those parts add up to a rare, gut-wrenching, dark and fascinating masterpiece - the kind that lingers with you long after the credits roll.",False
8,8,First Watched it When I was 13 - Scared me to Death,alexcole10,n/a,15/08/2025,"SpoilerThis psychological crime thriller is one of the best out there in terms of gripping the audience. I watched it when I was 13 with a friend of mine after his step-dad recommended it. It freaked the hell out of me and left me with nightmares for weeks, simply due to the performances of Paul Dano, as the quiet and shy man-child and David Dastmalchian, as the creepy and slightly eerie red herring.Hugh Jackman played an excellent part showing the quick change from sane to distressed in few scenes after his child was kidnapped, and Jake Gyllenhaal perfected his role as a determined but stressed detective; it's a shame he wasn't Oscar nominated.I was hooked from minute one and was on the edge of my seat for the remainder of the film in order to find out the perpetrator.This film is very thoroughly thought through and is not too obvious nor too vague and will keep you watching.I only gave it an 8 rating rather than a 9 or 10 due to some minor plot holes - firstly, what was the 'maze' all about? And why was David Dastmalchian's character there, other than for distracting the viewer from the actual criminal?",True
9,n/a,Wonderful Mystery That Keeps You Guessing Till the End,n/a,n/a,15/08/2025,"Prisoners (2013)**** (out of 4)Incredibly well-made and intense mystery about two little girls who go missing and the detective (Jake Gyllenhaal) put on the case to find them. When the original suspect (Paul Dano) is let go, one of the girl's father (Hugh Jackman) decides to take justice in his own hands. I really had high hopes going into PRISONERS and my expectations for a great film were met but I must admit that it wasn't anywhere near the type of great film I expected. A lot of thrillers these days are limited on talk and emotions and instead we just get one big, staged action scene after another. That's certainly not the case here because the film takes its time (153-minutes) telling its story and there are so many quiet moments where we just see the characters losing their grip and emotions as they try to make sense of not knowing where these two girls are. What really pushes the film over the edge are the terrific performances with Jackson leading the way in what's the best performance I've seen from him. This isn't your ""loving"" father in the traditional sense. Instead he's someone quite scary from the first time we see him and we see how much worse he gets as the picture goes along. While on one hand you sympathize with his situation, on the other hand you really can't support what he's doing and often wonderful about his own involvement in things. Jackman really comes off like a man full of emotion and rage and he just doesn't know how to properly let it out. The anger he shows throughout the film is something so raw that you really do feel as if you're watching a man who has a daughter missing. Gyllenhaal also deserves a lot of credit for the way he played the detective role. I really loved the various obstacles that his character gets put through and especially the own weakness and at times stuck-up approach. The supporting cast includes wonderful performances by Dano, Melissa Leo, Terrence Howard, Maria Bello and Viola Davis. The screenplay isn't going to give you a lot of easy answers and there are many times where you hate the lead characters and can't find anything in them to root for. I thought it was quite brave that the film was willing to take so many chances and it asks the viewer to ask themselves many questions about how they would react to what's going on. I can't say I agreed with all the choices but it's great that a film actually makes you think as that's something quite rare these days. PRISONERS isn't exactly an ""enjoyable"" film as it has you feeling dirty throughout the running time but if you stick with it the thing is certainly very rewarding.",False
10,8,'Prisoners' is a tightly wound thriller featuring career bests from Hugh Jackman and Jake Gyllenhaal...,ClaytonDavis,n/a,15/08/2025,"There is a sensitivity that Director Denis Villenueve and writer Aaron Guzikowski inhabit in bringing their newest film ""Prisoners"" from Warner Bros. to the screen. Starring an Academy Award nominated cast that includes Hugh Jackman, Jake Gyllenhaal, Terence Howard, Maria Bello, Viola Davis, Oscar-winner Melissa Leo, and Paul Dano, this is a smartly constructed and emotionally resound mystery thriller that is thoroughly enjoyable.The synopsis is fully in the trailer. When two young girls go missing, one belonging to Keller and Grace (Jackman and Bello), the other to Franklin and Nancy (Howard and Davis), a hot-shot detective (Gyllenhaal) is assigned to the case and relentlessly tries to find the clues that could lead to the whereabouts of the missing. When a mentally handicapped Alex Jones (Dano) is found near the scene of the disappearance with no hard evidence, Keller takes matters into his own hands.I have to say that I've never been this hypnotized with the works of Hugh Jackman and Jake Gyllenhaal. Jackman, who is fresh of his inaugural nomination for Tom Hooper's ""Les Miserables"" has capitalized in a massive way. Approaching his character with the ferocity that made him a star in the ""X-Men"" franchises, he hammers his way into every scene, keeping the audience guessing about their own moral complexities. He tears into scenes in a way we've never seen him and layers his character with plenty of affection, empathy, grief, and rage. It's his best dramatic endeavor he's ever done.When it comes to Jake Gyllenhaal, many, and probably for the right reasons, gravitate towards his work in Ang Lee's ""Brokeback Mountain"" as his shining moment in film history. I believe he's gone deeper in works like ""Jarhead"" and ""Zodiac"" but those were just the surface of what he can do as an actor. As Detective Loki, Gyllenhaal stands firm and tall in one of the year's finest performances. Terrifically executed as a man disconnected from real emotion, he finds himself enamored by the mystery surrounding two missing girls. He also orchestrates character beats and ticks that's reminiscent of Joaquin Phoenix's towering work in ""The Master"" last year.What is very refreshing in the film is it offers a great reminder of how brilliant an actor Terence Howard is. The Oscar-nominated actor seemed to fall by the wayside following his nomination for ""Hustle and Flow"" in 2006, coincidentally the same year Gyllenhaal snagged his first, and now has realized his capabilities when he chooses more dynamic and passionate characters. In a film that centers around his involvement, Paul Dano doesn't have too much to offer but is completely adequate in form.The film however is not entirely perfect. Aaron Guzikowski's depth screenplay offers a great mystery story, full of twists and turns, all the bit a tad predictable, but that's not where he falters so much. His construction of the female counterparts, Maria Bello, Viola Davis, and Melissa Leo, are not as crisply or smoothly put together as I'd like them to be. They each have one ""scene"" that gives us their character's motivation and the look into their cinematic psyche however, some are thrown in quite lazily and manages to halt the story in spots.The film's technical merits all rise to the abilities of its cast. Roger Deakins, the most overdue Cinematographer in the business, captures stunning portraits of conversations, weather, and scenes that continue to prove his brilliance in the film world. The film's score is masterfully placed by Jóhann Jóhannsson while Joel Cox and Gary Roach edit the film to an impeccable pace.At 153 minutes, the film is detailed, precise, and engaging nearly throughout. I feel there's a shorter cut of the film that would surely be a Best Picture nominee for this year's Academy Awards if it existed. The film could still garner that support with what they have now, but I think there are aspects of the film members won't be able to get around. A high level of violence and torture scenes infused with a longer run time could keep people at a distance. One thing that can't be denied is the towering works of Hugh Jackman and Jake Gyllenhaal. The two have offered plenty of memorable performances in their filmography, but their work in ""Prisoners"" is cut and clear their best they've offered.""Prisoners"" is a magnificent achievement for the film year. Thorough, enigmatic, and purely amazing. A must-see for the movie lovers.The film opens in theaters this Friday, September 20.",False
