Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,10,Beautiful movie!! Don't miss it,cardosoefigli,n/a,16/08/2025,"Realistic movie reflecting the life in the poor areas of Naples and demonstrating that there is beauty everywhere, also among the darkness.",False
2,10,Napoli Eden is an extraordinary experience.... Don't miss it,olindo-90790,n/a,16/08/2025,An inspiring and joyful documentary focused on environmental safeguard and social inclusion. It was great that the artist Annalaura di Luggo involved underprivileged kids in a creative challenge stimulating their lives with positive chances .... I recommend it,False
3,10,Thank you.... this documentari is inspiring,lucdema-73029,n/a,16/08/2025,"I was amazed of this love letter to Naples.
Colors music people contribute to this multisensorial experience that inspires environmental safeguard ad social inclusion.... BRAVO Annalaura di Luggo",False
4,10,Finally the great image of Naples and of its inhabitants,rediluggo,n/a,16/08/2025,What a joyful experience watching the beauty of the city of Naples with an extraordinary music and an exciting journey of the artist Annalaura di Luggo who wants to give a great message to the world stimulating environmental safeguard and social inclusion. Including the troubled kids is the only way to contribute to a better world... I recommend it....,False
5,10,Inspiring work!!!!!,anny_diluggo,n/a,16/08/2025,Napoli Eden is a wonderful and inspiring work that perfectly explains the artist's amazing job,False
6,10,Fun and Uplifting,ferrisg-82963,n/a,16/08/2025,"An entertaining combination of helping at risk youth plus showing the imaginative side of recycling aluminum ( good for the environment) into fashion and artwork, with humour at times as well. A feel good movie at a time when we need it.",False
7,10,MUST see,manfiostefania,n/a,16/08/2025,SpoilerBeautiful movie reflecting an incredible reality. Don't miss it,True
8,10,Wonderful Movie !! CAN'T MISS IT !,wcsewtbjg,n/a,16/08/2025,What impressed me the most was the way the artist was able to stimulate the youngsters of the Spanish Quarters. I also enjoyed the simplicity amd majesty of this documentary!!,False
9,10,Unmissable and touching!!! How to elevate the spirits of not yet artists through art... (with a bit of self irony),fadilu-52469,n/a,16/08/2025,"A subdued search for spiritual elevation trough the beauties and the less known meanders of Naples...
The adventure of social engagement blossoming in art..
It's really a beautiful movie, going beyond stereotypes, with a fresh script, a pleasant self irony and sense of subdued harmony that catches your soul and makes you feel better.",False
10,10,Wooooow what a Great doc,crescenzorosa,n/a,16/08/2025,"Fantastic.
You are leaded in a magic atmosphere of Naples. I loved it
Images great
Artist great
Music great
Naples great
Contents great
Mission great
Whatch it ....
Trust me",False
11,10,A beautiful film about Naples and its soul,mivadb,n/a,16/08/2025,"Great script based on a true story with a dreaming social result
You have to see it !!!!!",False
12,10,Originality and strong sociological impact,giovannadalfonso,n/a,16/08/2025,"The movie Is wonderful. I loved the realistic approach and also the beautiful and original picture of Napoli. I think that the movie production has very important sociological effects, in reason of the activ partecipation of the guys who live in a poor district of the city....Anna Laura Di Luggo gave them the feeling that they can really realize their dreams and have more and differents options in their lifes.",False
