Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,10,Wonderful,thaithuylinh,n/a,15/08/2025,SpoilerSon Tung M-TP and his staffs are very professional. The songs are very perfect,True
2,10,Best,ducvietox,n/a,15/08/2025,One of the best document film i have ever seen ................ !!!!,False
3,9,I highly recommend you watch Sky Tour: The Movie if you haven't watched it yet!!!,jennycheems,n/a,15/08/2025,"Watching a music documentary, you might expect quality music, then Sky Tour Movie is the right choice here. You are going to be amazed to find diversed types of music in just about 1h and 33 mins. Besides, the well-prepared performance, the magnificent light effects, the extreme emotions each song reflects are what makes the sucess of Sky Tour 2019. This movie perfectly describe the exact feelings and emotions of the crowd and the singer himself at Sky Tour in a limited amount of time, included the stories and preparations behind the stage of the MTP crew.
As Son Tung MTP said, Sky Tour is youth, ethusiasm and passion.
Ps: I'm deeply sorry if there are typos and grammar mistakes throughout my review as I'm not an English native speaker. If you have taken your time to read till the end, on behalf of us Sky, we are truly granted for your consideration for this Vietnamese music documentary.",False
4,8,Nice,antheon-93931,n/a,15/08/2025,"I like the songs, especially the Intro and the one one with ninja dance",False
5,10,Really Fantastic,mimisphuonganh,n/a,15/08/2025,Sky Tour Movie is really perfect.I really like it.It is a movie worth watching,False
6,10,Amazing,cauvonghoa_h,n/a,15/08/2025,"The show is so amazing. The stage light, the music, the atmosphere all is awesome. Thousands of fan sang together with Son Tung MTP, making Sky Tour one of the unforgettable experience in my life. Thank you for making it available on Netflix.",False
7,10,In awe for 90 minutes straight,a_big_big_girl,n/a,15/08/2025,"Son Tung M-TP is the one and only artist I call my idol. I've been supporting him for years, since the day most of posts about him were flooded with hatred. He's a whole package, the best all-rounder I've ever known.
He is a composer, an entrepreneur, a singer, a dancer, a beautiful human being inside out, an actor, he's basically everything!!!",False
8,10,A special product,vuthiyen-58723,n/a,15/08/2025,SpoilerIt's extremely perfect .. I enjoyed watching this movie even though I have watched it many times before.,True
9,9,Inspiring,gersemivanhock,n/a,15/08/2025,"Watching Sky Tour, I can feel the innocent passion and rational enthusiasm from Son Tung M-TP. That is so generous of him to be able to accept the negativity and overcome it.There are people that make we love, people that make we admire, and people that make we want to fully support from the bottom of our hearts. There are also people that can do all of that and are willing to give us the tremendous inspiration. Even though our path has nothing in common with his, the inspiration still means something. That is the significance that I keep for myself after watching Sky Tour.
Thank you so much for bringing this meaningful gift to the audience, Son Tung M-TP.",False
10,10,Wonderful,ntmhuyenit-62592,n/a,15/08/2025,"SpoilerIt won't waste your time, the music is really good.",True
11,10,Big Idol,hoangthicamphuong,n/a,15/08/2025,SpoilerIt's magnificent.I cried while watching this movie. it showed me the passion and passion of Son Tung. Big Idol 😘😘,True
12,10,Wonderful movie,tuthi-77557,n/a,15/08/2025,Sky tour movie is really fantastic. The movie is beyond my expectation.,False
13,10,My Love,ngothibichvan,n/a,15/08/2025,"I really like this movie, it brings out the best in the music scene, and I love Son Tung M-TP too. I love everything of him.
I want to watch the movie again.
Love.",False
14,10,From Hanoi,tunlunbun,n/a,15/08/2025,"I'd say it's so good!! Everything is on point, and Son Tung M-TP has never failed my expectation. I badly want to watch it again.",False
15,10,"Sky Tour is Youth, Enthusiasm and Passion",nguyenthuylinh-30630,n/a,15/08/2025,"This is the first movie that made me go to the cinemas 8 times just to see it. Although I have watched it many times (at movie theaters and on Netflix), the feelings for it is still the same as the first time I saw it. Son Tung M-TP music and his high-quality performanes, as well as the stories about the process of organizing Sky Tour still left me in awe every time I watched it. As Tung said, Sky Tour is Youth, Enthusiasm and Passion. Thanks so much for appearing in my youth and being my motivation encouraging me to keep pursuing my dreams. Love you so much, our Vpop Prince!",False
16,9,Emotional,scottemma-49765,n/a,15/08/2025,"If you haven't watched this movie, please check it out on Netflix. I'm sure you won't be disappointed with Son Tung M-TP music, his classy performances and the emotional stories about him and his family, his staff.",False
17,10,Son Tung M-TP Singer very good,congluan-87169,n/a,15/08/2025,"SpoilerSon Tung M-TP Singer very good 👍, you very talent",True
18,10,I Love SonTung,hoaimong-78386,n/a,15/08/2025,Love everything about this movie I had waiting long enough for this SonTung you are Amazing 😉 thanks to Netflix ......,False
19,10,wonderful,ngoduchieu-70609,n/a,15/08/2025,SpoilerThis is the best movie I've ever seen. He is amazing and talent. I have watched this movie 4 times,True
20,10,Inspiration,nhockidlk,n/a,15/08/2025,"In this film, especially in the of part of ""Remember me"", I have understood how a young boy born in his struggle time. From him, I'm able to have many lesson applied in my life.",False
21,10,High recommend!,hicni,n/a,15/08/2025,Love it so much... it's really meanful to me <3 thanks,False
22,10,A STORY OF GREAT MEMORIES IN YOUTH,kieuoanhovt,n/a,15/08/2025,"This is not only a music tour but also an emotional journey. In there, people can listen to some of greatest songs that makes a name for Son Tung M-TP and we can enjoy beautiful moments during that time. Sky Tour Movie is a mark saving our youth and reminds us of important memories between us. Watching this film doesn't means I'm a SKY but helps me really feel that him and his fans are so great! Congrats SON TUNG M-TP!",False
23,10,Excelent Sky tour movie,thangdangkts,n/a,15/08/2025,"I love everything about this movieThe story, the scenary, the music, ... are perfect!Thank you Son Tung M-TP!",False
24,10,Best artist'film i have ever seen,nhatanhxitin,n/a,15/08/2025,"This is the best music film i have ever seen in my life. it give me a lot of emotion in every moment, every seconds. I want to replay it more and more times in the future.",False
25,10,Mr. Perfect,trimanhan,n/a,15/08/2025,This movie gives me a lot of emotions. I've seen it 7 times. Son Tung is a great artist! I love him,False
