Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,10,Brilliant and inspiring,xrlofficial,n/a,16/08/2025,"This is a gripping documentary illustrating how dehumanizing, merciless and irrational cancel culture can be. I found it gripping - it's very well paced with a lot of fun personality in the editing and Gothix herself is always very engaging to watch.This offered a fascinating insight into her life and career, the emotional highs and lows of her journey and ultimately a triumph over adversity.One aspect I found interesting as well is while the documentary does naturally highlight the hypocrisy of the political views of those instigating the canceling, I felt it stayed mostly focused on the human story of Gothix's experiences more so than leaning in super hard on politics which will make it even more accessible for some. Recommended!",False
2,10,Immediately compelling,amazingmrswilson,n/a,16/08/2025,"I was immediately drawn into this documentary by the voice of Vanessa in the opening audio. She wails, completely brokenhearted, ""You ... took away the only thing I've ever loved doing!"" The Gothix documentary exposes the hypocrisy of the left as it takes you through the rising popularity of this talented, intellectual and rational black woman, to her crushing cancellation by that same community who supported her - as long as she didn't diverge from 'acceptable' opinions. Though Vanessa finds the strength and courage to stand up and remake herself after going into the depths of depression, her ultimate redemption comes when she recognizes that, she, too, has been hypocritical, and that there is a greater demand on her for, and by the ultimate love.",False
3,9,Cool story arc,taraoar,n/a,16/08/2025,"SpoilerIt's tough not to love the charismatic star of this documentary: the indomitable, adorable, insightful Gothix! As someone who is not a gamer/streamer/denizen of the metaverse I wondered if I would relate to this story, but the filmmaker did a great job of creating a well-done film with an impactful story arc. Finding that her online community has turned on her, Gothix begins to ask questions which lead her down a painful but ultimately enlightening path. It's an accessible story with far-reaching implications, artfully told by a filmmaker with a broad scope. He manages to balance the poignant with the playful as Gothix faces her haters and speaks the truth with love.",True
4,10,Expertly done,caitie-07423,n/a,16/08/2025,For a relatively new filmmaker with a small production company this doc felt so smooth and expertly done. The story is an inspiring one and the filmmaker did a stellar job telling it without the use of many tropes that take you out of it. By the end I really felt like I knew Vanessa and Saul. The film highlighted the perils of online fame and they cult of progressivism even diving into the ways that the victims of the cancel mob participated in it themselves. You could tell that the film evolved as it was being made and in spite of that it came together with a cohesion that I can imagine was hard to pull off ( not that it looked like a struggle when watching it). Well done to Small Media Large and Graeme Wilson.,False
5,9,A Great Tale of Victory over Victimhood!,lgilmer-76648,n/a,16/08/2025,"I remember following Gothix RIGHT BEFORE the ""Little Mermaid Madness"". This documentary is an amazing walk through memory lane and also a reminder of how ruthless some people can be and how some people don't want conversation, but compliance.As Someone who was dealing with some of this myself, I felt every bit of this. Fortunately, this story has a good ending!Overall, this is a GREAT watch! Great editing and directing from Graeme Wilson to help enhance and streamline this storytelling experience! The bits from Starsan, Saul and Eric July are a great touch that adds another outside perspective to this deep tale.Just also wanted to say to Gothix and Saul that I'm happy to have had a chance to meet and talk with you both! Glad to see you used a situation meant to tear you down into something positive! Keep up the good work!Lawrence ""L. G."" Gilmer - 210LG
CEO/Emperor of the Dynasty Network
Head of the Gothix Defense Force (inside joke)",False
6,10,Fantastic Documentary!,andrewlawniczak,n/a,16/08/2025,"Before watching this documentary, I had no idea who Gothix was. I don't follow that genre, but watching this was fascinating. I was captivated the whole way through and I really loved the way it showed her evolution through her political and spiritual journey. It exposes the behind-the-scenes horror of today's ""cancel culture"" and how it can ruin someone's life - for almost no reason at all.I was especially moved at the surprise ending of it all. I did not expect any of that to happen but was watching with tears in my eyes as it happened. I have followed Gothix on YouTube now and look forward to her content. I also am looking forward to other documentaries by the filmmaker.",False
7,10,Thought provoking,jwiley-95569,n/a,16/08/2025,"A beautifully documentation of the realities of being an internet identity. There is a major problem with some people's quick judgements and high emotions online.How some peoples perceived misunderstandings can send you on a whirlwind of floods of negative comments and destroying lives. This is especially true on the internet.This is just ONE example. Gothix rose, fell, and rose AGAIN to do something she loved. She is a genuine human being who cares about those around her. I loved the documentary. If you know someone who has delt with anything listed above give this documentary a shot. Even if you haven't it's definitely a series of stories that will get you thinking.",False
8,10,A compelling look at the absurdity of cancel culture,michelle-22682,n/a,16/08/2025,"SpoilerAn incredibly important and insightful documentary showing the backlash of cancel culture.I was very intrigued by Gothix's story, it sucked me in! Vanessa (Gothix) was a beloved Twitch streamer who was excommunicated for freely speaking on a topic she didn't realize was controversial. She was cancelled, and forced to rebuild her brand, her business and herself, coming back stronger than before! This is a story of redemption, and Gothix's comeback fills me with hope. I've truly enjoyed following her on social media, and I'm grateful that what seemed like an unfortunate event at the time, actually lead her to Christ. I'll be sharing this documentary with friends and family. Great job to the cast and director! 10/10.",True
9,9,Not only about cancel culture,simeonlandis,n/a,16/08/2025,"SpoilerAll the 2020's political craziness explored and documented in this film is simply the scaffolding supporting its central - timeless - human story: the search for a God.This film captures that timelessness so well: showing how an industrious woman deals with the highs and lows of her time in history, searches for happiness, and finally makes a decision that will not only get her ""canceled"" and banned from the institutions of right now, but pits her against all that is wrong in the world.There is no feel good, sentimental solution to her problems. The film ends with a kind of cold blooded clarity, and the uncertainty captured is one we all share, packing more punch than any contrived drama.",True
10,9,Inspiring and Well Made,abigailjstraka,n/a,16/08/2025,"I honestly forgot watching that this was done by such a small production team. You get to know Vanessa (Gothix) and see her grow, as well as Saul, over 3 years. The evolution of her character and soul is a beautiful thing to see, not backing down in the face of opposition. My only critique would be that the sound mixing during the opening narration by the director is a little janky, the music is loud enough that it is hard to hear what he's saying and occasionally the mood of the music doesn't quite match the tone of the scene. I will add the orchestral and quartet music was beautiful.Overall, an amazing story, and though I didn't know who Gothix was when it started, I am inspired by her journey and was proud to witness it through the film and hope to meet her someday.",False
