Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,7,Don't care for Edwards,edzintel,n/a,16/08/2025,"I enjoyed this series. I've watched a few other similar series in this genre of pro sports, such Quarterback and Receiver on Netflix. This one gave insight into the lives of five top NBA players, including Lebron James, Jayson Tatum, Jimmy Butler, Domantas Sabonis, and Anthony Edwards. Liked how they all presented themselves for the most part except for Anthony Edwards who seems somewhat of a egotistical, immature, idiot punk. He attends the birth of his first child and as soon as she's born, he leaves the hospital room and his wife to check the last minutes of his team's game on his phone. He doesn't participate in the first part of Thanksgiving that he and his wife are hosting because he's too busy playing his stupid video games. Grow up, man!",False
2,6,"Narcissists, Self-centered and Vain",gfotopoulos84,n/a,16/08/2025,"Although I am an huge NBA fan, I can say that they chose the wrong players for the TV series. Mostly bragging for everything and for sure, keep kids out of watching this TV series! Not that I was expecting to watch humble human beings in US sports but this was eye-opening on how this NBA stars are living.* Potential for Bias: With LeBron James involved as a producer, there might be a concern about objectivity, especially when it comes to portraying his own career.** Lack of critical reflection: The players might not be truly open to examining their flaws or shortcomings, leading to a somewhat sanitized version of their personalities and careers.",False
3,7,Really Great Show,mthembulethu,n/a,16/08/2025,"I am not a basketball fan because where I'm from (South Africa) the NBA is honestly not a huge thing. I watched this series and I honestly not only enjoyed the perspectives of the players and the work they put it and how they deal with loss, but I really learnt alot about basketball I'm general. This honestly turned me into a basketball fan and I am looking forward to watching my first NBA game. Even though on my side the games play at midnight (6-8 time difference) depending which team is playing......This is my Top3 Sports Documentary:
1. Drive to Survive
2. The Starting 5
3. The Last Dance.",False
4,7,"I'm not a JT fan, but now I am. Cuz he's the father ofDeuce Tatum.",alvins-52,n/a,16/08/2025,"I need a Deuce solo series ngl bro.Deuce literally just stole the freaking show.The rest of the series just...mid. But as a NBA fan, u can easily enjoy this. It show us those stars both on the court and off the court.It's amazing that I know LeBron is hilarious, but idk he's that funny.But I wish there's more AR tho.Btw, antman wasn't make me a fan still. But I like him more than before, he's rly great at balling fs.",False
5,10,Are you a Basketball fan or not?,damo-07341,n/a,16/08/2025,"I don't see how you couldn't like this show if you like basketball!It has a personal side to it to get to know the players more than these robotic questions they get asked at press conferences. For so long I've just wanted to get to know the players and now we can.One of the best line ups aswell as 1 is a GOAT
1 wins a championship
1 player is looked at as the next biggest thing
1 is struck by a flurry of unfortunate events
And Domantis sabonis.Great edits the make it a masterpiece
And there a lot of humour in here too.And alot of Personal BTS
Happens to each player that is luck/bad luck of chances.Hope they remake this every year!",False
6,7,Some cool backstory and behind the scenes,tarohang,n/a,16/08/2025,SpoilerLeBron is goated and it was nice to see how much he values his family and his friends and stays loose and free spirited true to himself at all times. He turns it up in playoffs. Jimmy butler is true to himself and charismatic and follows his dad's love for Doninos and numbers which makes him very focused on calculations. Sad to have his dad die but he chose to play the same day because it was his escape. Jayson Tatum is misunderstood and more collected and he just wants to prove people wrong. He has a very heart warming connection with his son duece. Ant man is good and his gf is good and he is still very young mentality wanting to sleep and play games and not yet be ready for fatherhood. Sabonis has a wife that was a cheerleader and is fierce to defend him but he is underrated and head down and workShow is for the girls to get into nba because allot of family stuff and just a bit of nba. Still good though and some hype for sure.,True
7,9,"If you're a basketball fan, you'll love it.",qjvtmj,n/a,16/08/2025,"If you love basketball, you'll love this! I love most sporting documentaries and documentary series, even if it's sports that I'm not familiar with, I like to hear stories and see the life about these essential 'super humans' and Starting 5 was no exception, I was fully into from the first episode and have enjoyed it all the way through, seeing the season unfold through different players at their different teams, how they dealt with the season, the losses and the set backs etc. I really hope we get another season focusing on a different 5 players.Gave me a better perspective of some players and whilst I'm not a huge LeBron fan, I came away with a different level of respect for him.Ant Edwards was by far the most entertaining and enjoyable segments of the series.",False
8,8,Legoat Reymone James,swaggytarrius,n/a,16/08/2025,"This show builds up an aura around the NBA, perfectly capturing the essence of characters within the NBA. The old guard of guys like the king Lebron as they move onto the next chapter of their careers not being the MVP caliber player anymore while still being able to defy father time. Or even the more in your face type of players guys like Ant-Man Edward's or Jimmy Butler, showing these personalities off the floor as well depicting the toll the NBA has on a players body and its impact on their family and the dynamics the players have with their families.The show is however very convoluted, every episode being a mix of every player i think that if they'd dedicated each episode to just one player instead of traveling the corse of a season it would've been easier to understand especially since you'd have to assume this is aimed towards kids and their first exposure into the NBA. It also forces a lot of narratives and pushes agendas to give to the stars of the show not really accepting the reality of it.",False
9,8,Insight,craggaj-28941,n/a,16/08/2025,"An interesting insight into the minds of young and older athletes. At this level confidence is everything but confidence is generated in many different ways.Well made. With significant access comes exposure. The youth of Anthony Edwards is most likely the single thing that holds him back.Jason Taytum is the one to watch....his ability knows no bounds.The league is a complicated and diverse universe and the starting 5 reveals at least some of that.For new fans of the game, check out old school trailers of the greats to build knowledge.For die hard fans....you'll always want more anyway.Enjoyable but not enough to bring new fans to the game...in my opinion.",False
10,5,No self reflection?,gary-vollmer,n/a,16/08/2025,"For me personally, overall some very embarrassing moments in the presentation of these superior athletes. Do they not even in the slightest reflect on the fact that average, everyday people will be the viewers of these scenes / behavior and might really be somewhat disgusted by the presentation of their at times perverse lifestyle???You have got male athletes putting on three diamond studded bracelets and then the same number of the same type of necklaces after every game. You hear a player confess that he has NEVER packed or carried his own sport bags or suitcases. Four year old children get Tiffany watches for Christmas and the kids seem to be spoiled on many levels and everyone flies around on luxurious private jets ...The actual presentation of the exciting season and its chronological portrayal were great as well as the physical and psychological aspects presented by and about the great players. Lebron´s daughter was a human highlight as was the humility sometimes shown by Sabonis and Tatum.",False
